problem,instance,status,cost,vehicles
VRPBL,321,ok,21.8766412179,9
VRPBL,322,ok,21.2169516869,10
VRPBL,323,ok,22.0711821163,10
VRPBL,324,ok,17.2932782412,11
VRPBL,325,ok,19.1351675456,9
VRPBL,326,ok,23.2216343453,10
VRPBL,327,ok,17.7104405736,10
VRPBL,328,ok,20.2168020760,10
VRPBL,329,ok,22.0466710021,10
VRPBL,330,ok,21.0722192393,9
VRPBL,331,ok,17.8412909827,10
VRPBL,332,ok,19.1083511538,10
VRPBL,333,ok,18.1104505868,9
VRPBL,334,ok,16.8578337349,11
VRPBL,335,ok,19.1628886139,11
VRPBL,336,ok,21.2268321263,10
VRPBL,337,ok,20.3213030867,10
VRPBL,338,ok,21.4839017631,11
VRPBL,339,ok,19.8400768458,9
VRPBL,340,ok,20.7476635591,10
VRPBL,341,ok,18.0683757906,9
VRPBL,342,ok,20.3144807573,10
VRPBL,343,ok,22.2705828105,10
VRPBL,344,ok,17.5881865816,11
VRPBL,345,ok,22.7878016197,11
VRPBL,346,ok,23.2344409361,11
VRPBL,347,ok,16.5690946891,9
VRPBL,348,ok,17.7528845260,11
VRPBL,349,ok,21.1580966349,11
VRPBL,350,ok,21.2153609439,10
VRPBL,351,ok,21.6060870213,10
VRPBL,352,ok,20.6575151357,10
VRPBL,353,ok,17.9381784905,9
VRPBL,354,ok,24.2693308668,11
VRPBL,355,ok,25.4831488863,10
VRPBL,356,ok,17.6612408382,11
VRPBL,357,ok,20.3547005776,10
VRPBL,358,ok,19.0172235710,10
VRPBL,359,ok,18.0325550529,10
VRPBL,360,ok,21.0798666728,10
VRPBL,361,ok,19.7105568168,10
VRPBL,362,ok,19.6680622279,11
VRPBL,363,ok,21.8924136815,11
VRPBL,364,ok,18.5676979454,11
VRPBL,365,ok,18.3835226879,9
VRPBL,366,ok,19.4233349359,10
VRPBL,367,ok,21.2092574130,10
VRPBL,368,ok,23.6954613366,11
VRPBL,369,ok,18.4382788927,10
VRPBL,370,ok,24.4166811240,11
VRPBL,371,ok,20.5348863355,9
VRPBL,372,ok,19.1255132468,10
VRPBL,373,ok,23.9080165622,10
VRPBL,374,ok,19.4831781853,9
VRPBL,375,ok,18.4415045503,10
VRPBL,376,ok,23.4124741672,10
VRPBL,377,ok,18.1770117291,10
VRPBL,378,ok,17.7926219513,10
VRPBL,379,ok,19.0434544226,10
VRPBL,380,ok,19.6715761603,10
VRPBL,381,ok,20.0709466434,10
VRPBL,382,ok,19.3105368061,10
VRPBL,383,ok,18.2093127104,9
VRPBL,384,ok,21.3900900834,10
VRPBL,385,ok,19.8750374931,11
VRPBL,386,ok,16.6237316138,10
VRPBL,387,ok,20.1930375658,9
VRPBL,388,ok,20.0696000275,9
VRPBL,389,ok,17.0671679659,8
VRPBL,390,ok,20.1466702125,10
VRPBL,391,ok,21.6817975274,10
VRPBL,392,ok,17.1634671156,10
VRPBL,393,ok,18.3771332283,10
VRPBL,394,ok,22.3936670063,10
VRPBL,395,ok,17.6945868931,10
VRPBL,396,ok,21.8099314685,11
VRPBL,397,ok,22.5059335907,10
VRPBL,398,ok,21.8711529211,10
VRPBL,399,ok,18.2521090156,11
VRPBL,400,ok,22.4038983792,11
VRPBL,401,ok,20.8686571056,8
VRPBL,402,ok,17.6267409768,9
VRPBL,403,ok,20.4487851655,10
VRPBL,404,ok,17.8069469668,9
VRPBL,405,ok,18.3562213290,10
VRPBL,406,ok,21.1307212795,11
VRPBL,407,ok,22.3270925240,10
VRPBL,408,ok,21.4139558686,9
VRPBL,409,ok,19.4835790288,11
VRPBL,410,ok,19.2468157418,11
VRPBL,411,ok,22.2751333944,11
VRPBL,412,ok,17.8698435913,11
VRPBL,413,ok,24.0740269536,11
VRPBL,414,ok,19.9383867690,11
VRPBL,415,ok,22.5123432438,10
VRPBL,416,ok,18.6090157868,10
VRPBL,417,ok,19.7534252085,11
VRPBL,418,ok,19.2748898581,10
VRPBL,419,ok,22.0814644469,12
VRPBL,420,ok,22.0247216746,10
VRPBL,421,ok,19.2365425595,10
VRPBL,422,ok,21.8932720285,10
VRPBL,423,ok,17.7724748499,9
VRPBL,424,ok,19.0127990407,10
VRPBL,425,ok,20.5964817587,11
VRPBL,426,ok,25.3328255732,10
VRPBL,427,ok,18.4163318592,11
VRPBL,428,ok,21.8026158547,11
VRPBL,429,ok,24.5247458501,11
VRPBL,430,ok,21.2476178383,10
VRPBL,431,ok,18.4218265833,9
VRPBL,432,ok,22.6765467113,10
VRPBL,433,ok,21.5331735735,10
VRPBL,434,ok,20.8044967231,9
VRPBL,435,ok,21.8842342642,11
VRPBL,436,ok,21.9676376497,10
VRPBL,437,ok,16.9465174523,9
VRPBL,438,ok,21.1296011502,10
VRPBL,439,ok,19.7300349963,11
VRPBL,440,ok,17.0052116936,10
VRPBL,441,ok,18.6297335983,10
VRPBL,442,ok,19.9308876798,10
VRPBL,443,ok,22.4302426485,11
VRPBL,444,ok,18.9643186045,10
VRPBL,445,ok,18.0434900537,11
VRPBL,446,ok,20.8710708884,12
VRPBL,447,ok,21.2881830106,10
VRPBL,448,ok,21.2470050518,11
VRPBL,449,ok,19.4208180834,10
VRPBL,450,ok,20.1532565048,10
VRPBL,451,ok,18.7322705991,10
VRPBL,452,ok,24.0909962073,11
VRPBL,453,ok,22.8006651229,11
VRPBL,454,ok,18.8473204636,11
VRPBL,455,ok,16.9289678386,9
VRPBL,456,ok,17.6198201973,9
VRPBL,457,ok,23.3148220228,10
VRPBL,458,ok,19.6704815179,11
VRPBL,459,ok,18.8263435512,10
VRPBL,460,ok,20.5858299010,10
VRPBL,461,ok,18.2666099803,10
VRPBL,462,ok,20.0441774969,10
VRPBL,463,ok,21.8446494000,12
VRPBL,464,ok,19.0897259981,11
VRPBL,465,ok,19.5616783419,9
VRPBL,466,ok,22.0006336733,11
VRPBL,467,ok,17.3951525856,9
VRPBL,468,ok,17.9906814938,9
VRPBL,469,ok,20.5516503074,11
VRPBL,470,ok,19.4736424028,9
VRPBL,471,ok,17.6068966615,10
VRPBL,472,ok,18.9154054920,12
VRPBL,473,ok,19.2510838399,10
VRPBL,474,ok,19.2452215827,11
VRPBL,475,ok,21.6349691705,11
VRPBL,476,ok,17.4143390725,11
VRPBL,477,ok,19.3015783794,9
VRPBL,478,ok,22.0605186393,11
VRPBL,479,ok,20.3846851590,9
VRPBL,480,ok,17.3684968716,11
VRPBL,481,ok,21.1201555378,10
VRPBL,482,ok,19.0795644238,10
VRPBL,483,ok,21.7582420017,10
VRPBL,484,ok,19.0917899130,9
VRPBL,485,ok,21.1013480241,11
VRPBL,486,ok,17.7813349442,10
VRPBL,487,ok,19.9226813312,12
VRPBL,488,ok,22.4721679626,10
VRPBL,489,ok,17.8666023659,10
VRPBL,490,ok,20.8343899623,10
VRPBL,491,ok,20.9097071531,10
VRPBL,492,ok,23.6668713570,10
VRPBL,493,ok,21.5829637680,10
VRPBL,494,ok,21.2355447552,11
VRPBL,495,ok,17.1301804219,11
VRPBL,496,ok,21.1901670864,10
VRPBL,497,ok,21.3570979972,11
VRPBL,498,ok,23.5997793710,11
VRPBL,499,ok,17.6782294107,12
VRPBL,500,ok,20.1367744511,11
VRPBL,501,ok,19.1292357768,10
VRPBL,502,ok,18.9523775764,10
VRPBL,503,ok,19.3490309973,10
VRPBL,504,ok,20.1769357750,10
VRPBL,505,ok,19.7865800349,10
VRPBL,506,ok,17.6457795605,9
VRPBL,507,ok,20.8755912505,9
VRPBL,508,ok,24.1075884203,10
VRPBL,509,ok,19.1792389528,11
VRPBL,510,ok,20.4418158895,10
VRPBL,511,ok,26.2613617001,10
VRPBL,512,ok,19.4827081810,12
VRPBL,513,ok,16.7981805823,10
VRPBL,514,ok,21.6309186255,10
VRPBL,515,ok,18.1523390026,10
VRPBL,516,ok,19.1352035962,10
VRPBL,517,ok,18.6221099802,10
VRPBL,518,ok,17.6950716826,10
VRPBL,519,ok,24.0539087255,11
VRPBL,520,ok,19.9199322182,10
VRPBL,521,ok,19.7187412200,9
VRPBL,522,ok,19.9105939966,11
VRPBL,523,ok,21.7119486094,11
VRPBL,524,ok,17.3673780259,9
VRPBL,525,ok,19.1472371523,10
VRPBL,526,ok,17.4007916550,10
VRPBL,527,ok,23.1240164133,10
VRPBL,528,ok,20.8463854487,11
VRPBL,529,ok,20.6122405240,12
VRPBL,530,ok,18.7626840916,9
VRPBL,531,ok,20.6503466932,10
VRPBL,532,ok,17.4376261496,9
VRPBL,533,ok,18.7868195289,10
VRPBL,534,ok,23.1918222211,11
VRPBL,535,ok,17.2960042536,10
VRPBL,536,ok,22.2342411297,10
VRPBL,537,ok,24.1968179119,10
VRPBL,538,ok,20.2121850919,10
VRPBL,539,ok,21.7844185937,10
VRPBL,540,ok,20.8784114731,9
VRPBL,541,ok,18.9235054583,9
VRPBL,542,ok,24.0358693054,10
VRPBL,543,ok,19.8747815708,10
VRPBL,544,ok,21.5219204714,11
VRPBL,545,ok,22.0586022323,10
VRPBL,546,ok,23.4441580118,12
VRPBL,547,ok,18.9296798744,10
VRPBL,548,ok,25.0175122668,10
VRPBL,549,ok,19.2992069814,10
VRPBL,550,ok,18.0499080215,9
VRPBL,551,ok,17.4822067938,10
VRPBL,552,ok,18.7912394964,11
VRPBL,553,ok,19.2105799402,11
VRPBL,554,ok,20.3063704049,9
VRPBL,555,ok,18.9792426757,10
VRPBL,556,ok,21.7883940960,9
VRPBL,557,ok,19.9834526938,11
VRPBL,558,ok,19.3198054235,11
VRPBL,559,ok,16.6734550183,10
VRPBL,560,ok,24.9160530316,11
VRPBL,561,ok,20.9264838208,10
VRPBL,562,ok,17.1387171902,10
VRPBL,563,ok,20.0169756027,11
VRPBL,564,ok,21.8844104892,10
VRPBL,565,ok,21.8177070440,10
VRPBL,566,ok,17.7957983100,10
VRPBL,567,ok,17.3557475455,9
VRPBL,568,ok,21.2666181303,9
VRPBL,569,ok,23.2251822827,11
VRPBL,570,ok,21.4959158654,9
VRPBL,571,ok,22.9002411934,11
VRPBL,572,ok,18.0901595727,11
VRPBL,573,ok,18.7205889384,9
VRPBL,574,ok,19.5024332957,9
VRPBL,575,ok,20.7270610656,10
VRPBL,576,ok,20.7203570632,10
VRPBL,577,ok,17.5628987824,10
VRPBL,578,ok,21.9042282656,11
VRPBL,579,ok,22.3620345513,9
VRPBL,580,ok,19.8858520928,10
VRPBL,581,ok,25.2039594533,11
VRPBL,582,ok,22.9421330072,10
VRPBL,583,ok,18.1523787638,10
VRPBL,584,ok,18.8091050831,10
VRPBL,585,ok,18.6359957997,10
VRPBL,586,ok,19.5766563216,11
VRPBL,587,ok,24.6809701191,11
VRPBL,588,ok,17.3171077296,10
VRPBL,589,ok,21.8321165291,10
VRPBL,590,ok,16.9174324948,10
VRPBL,591,ok,22.6598256702,12
VRPBL,592,ok,20.6310432509,10
VRPBL,593,ok,19.3985631846,10
VRPBL,594,ok,18.4263202262,9
VRPBL,595,ok,19.3259003679,9
VRPBL,596,ok,18.2892425445,10
VRPBL,597,ok,17.5731424114,10
VRPBL,598,ok,20.9826544030,10
VRPBL,599,ok,17.2317163990,10
VRPBL,600,ok,20.3279086285,10
VRPBL,601,ok,17.6800063840,10
VRPBL,602,ok,18.4804949633,12
VRPBL,603,ok,19.3314065291,11
VRPBL,604,ok,20.8066742675,11
VRPBL,605,ok,21.0241092433,9
VRPBL,606,ok,17.8505525181,10
VRPBL,607,ok,16.8352335984,10
VRPBL,608,ok,19.4895220941,10
VRPBL,609,ok,20.1185240751,9
VRPBL,610,ok,17.9385029277,10
VRPBL,611,ok,19.9764087748,11
VRPBL,612,ok,21.2282951042,10
VRPBL,613,ok,20.1335122691,11
VRPBL,614,ok,21.4972949407,10
VRPBL,615,ok,22.2692770969,10
VRPBL,616,ok,17.2511112607,10
VRPBL,617,ok,21.7478538317,10
VRPBL,618,ok,21.2476367547,10
VRPBL,619,ok,20.5293580939,9
VRPBL,620,ok,23.4807264332,12
VRPBL,621,ok,23.2519947020,11
VRPBL,622,ok,20.0791202931,10
VRPBL,623,ok,19.6125358399,9
VRPBL,624,ok,19.1812768502,11
VRPBL,625,ok,16.8902735347,9
VRPBL,626,ok,20.3573370716,10
VRPBL,627,ok,20.6439225402,11
VRPBL,628,ok,21.3709308809,11
VRPBL,629,ok,18.7040309985,9
VRPBL,630,ok,22.7666404326,10
VRPBL,631,ok,19.1783064943,10
VRPBL,632,ok,18.7037022153,10
VRPBL,633,ok,18.9463925888,10
VRPBL,634,ok,18.8075412997,10
VRPBL,635,ok,24.8210709450,11
VRPBL,636,ok,19.4910063226,11
VRPBL,637,ok,19.9251572267,12
VRPBL,638,ok,18.3075570179,10
VRPBL,639,ok,19.5061274338,10
VRPBL,640,ok,18.0600435157,10
VRPBL,641,ok,16.2704603282,9
VRPBL,642,ok,22.5037852551,12
VRPBL,643,ok,19.1618395463,10
VRPBL,644,ok,20.7074106936,9
VRPBL,645,ok,19.3966545244,9
VRPBL,646,ok,17.5629165391,10
VRPBL,647,ok,24.3034028857,11
VRPBL,648,ok,22.3965754366,11
VRPBL,649,ok,24.8313471483,11
VRPBL,650,ok,16.7765717266,10
VRPBL,651,ok,20.7178269666,10
VRPBL,652,ok,19.7032864284,9
VRPBL,653,ok,16.6286351004,9
VRPBL,654,ok,17.8294422270,11
VRPBL,655,ok,21.6415398591,12
VRPBL,656,ok,23.6190071588,11
VRPBL,657,ok,25.3180401870,11
VRPBL,658,ok,17.9081076230,11
VRPBL,659,ok,21.9453678499,10
VRPBL,660,ok,17.7579801121,10
VRPBL,661,ok,21.4187428430,10
VRPBL,662,ok,21.2585210073,12
VRPBL,663,ok,19.5529048243,12
VRPBL,664,ok,22.2643258824,10
VRPBL,665,ok,22.0015724591,11
VRPBL,666,ok,18.0362872689,10
VRPBL,667,ok,19.0735854602,9
VRPBL,668,ok,20.5308311942,10
VRPBL,669,ok,19.1400122978,10
VRPBL,670,ok,17.2319308739,9
VRPBL,671,ok,17.7394795509,10
VRPBL,672,ok,20.7103376421,10
VRPBL,673,ok,18.6654333893,9
VRPBL,674,ok,18.1261115105,12
VRPBL,675,ok,25.4040399201,11
VRPBL,676,ok,21.8334935488,10
VRPBL,677,ok,18.3872140066,10
VRPBL,678,ok,21.7768697395,10
VRPBL,679,ok,21.8605648382,10
VRPBL,680,ok,19.4997827757,10
VRPBL,681,ok,20.2966010785,10
VRPBL,682,ok,17.2883812778,10
VRPBL,683,ok,18.3914157120,9
VRPBL,684,ok,18.4990797507,10
VRPBL,685,ok,19.4608037919,10
VRPBL,686,ok,17.6097450442,10
VRPBL,687,ok,19.4861849518,10
VRPBL,688,ok,20.5998210201,10
VRPBL,689,ok,20.4016930647,11
VRPBL,690,ok,21.0331400632,10
VRPBL,691,ok,22.0151488535,10
VRPBL,692,ok,19.1387572962,10
VRPBL,693,ok,17.5787695765,10
VRPBL,694,ok,22.0680151407,11
VRPBL,695,ok,21.5984261026,10
VRPBL,696,ok,20.4612914229,10
VRPBL,697,ok,21.0974518821,10
VRPBL,698,ok,18.7201806391,11
VRPBL,699,ok,21.5069033419,10
VRPBL,700,ok,19.4990999851,10
VRPBL,701,ok,19.2645713147,10
VRPBL,702,ok,22.7331058654,10
VRPBL,703,ok,20.8370545437,11
VRPBL,704,ok,17.5381159551,11
VRPBL,705,ok,21.3928097620,10
VRPBL,706,ok,22.6148654345,10
VRPBL,707,ok,19.9419283285,10
VRPBL,708,ok,18.9961214187,10
VRPBL,709,ok,18.4104238312,9
VRPBL,710,ok,25.2002212481,10
VRPBL,711,ok,20.7929600152,11
VRPBL,712,ok,17.8201204463,12
VRPBL,713,ok,17.7444410719,10
VRPBL,714,ok,19.5376599259,11
VRPBL,715,ok,20.2029289646,11
VRPBL,716,ok,18.2940384542,10
VRPBL,717,ok,18.1734077738,11
VRPBL,718,ok,25.0105258773,10
VRPBL,719,ok,21.2754082901,10
VRPBL,720,ok,19.9477520669,11
VRPBL,721,ok,16.4679165394,10
VRPBL,722,ok,19.2484984527,10
VRPBL,723,ok,21.2793765390,11
VRPBL,724,ok,16.4186688687,11
VRPBL,725,ok,21.0330663028,11
VRPBL,726,ok,20.1889013280,10
VRPBL,727,ok,21.1443981674,10
VRPBL,728,ok,19.1750818766,10
VRPBL,729,ok,19.5605093788,10
VRPBL,730,ok,25.4810351576,10
VRPBL,731,ok,20.6144559226,10
VRPBL,732,ok,24.6083654158,11
VRPBL,733,ok,18.7210671735,11
VRPBL,734,ok,18.3159149148,10
VRPBL,735,ok,17.0413807540,11
VRPBL,736,ok,19.0768680409,10
VRPBL,737,ok,19.5920528665,9
VRPBL,738,ok,22.2782849794,11
VRPBL,739,ok,18.1485909364,11
VRPBL,740,ok,20.0761334504,9
VRPBL,741,ok,21.3720823200,10
VRPBL,742,ok,19.1478082370,10
VRPBL,743,ok,18.6558587115,11
VRPBL,744,ok,18.6308367523,12
VRPBL,745,ok,19.7827821495,10
VRPBL,746,ok,20.5568072359,10
VRPBL,747,ok,19.5090895637,11
VRPBL,748,ok,20.3060785909,10
VRPBL,749,ok,19.3913284872,11
VRPBL,750,ok,17.2901908618,9
VRPBL,751,ok,20.1764779519,10
VRPBL,752,ok,21.7409122825,12
VRPBL,753,ok,21.7237694603,10
VRPBL,754,ok,16.8881484090,10
VRPBL,755,ok,20.1731745660,10
VRPBL,756,ok,20.8622731384,10
VRPBL,757,ok,17.8420821668,10
VRPBL,758,ok,21.1576378324,10
VRPBL,759,ok,19.4692497737,10
VRPBL,760,ok,17.8050018621,9
VRPBL,761,ok,23.2260654092,11
VRPBL,762,ok,20.9300135938,10
VRPBL,763,ok,17.6503681412,9
VRPBL,764,ok,23.7575384446,10
VRPBL,765,ok,22.0853632604,11
VRPBL,766,ok,22.5773054126,10
VRPBL,767,ok,17.4514317571,10
VRPBL,768,ok,22.8582886231,11
VRPBL,769,ok,19.1975219597,9
VRPBL,770,ok,21.3506942464,10
VRPBL,771,ok,17.8054693827,9
VRPBL,772,ok,21.1797400327,11
VRPBL,773,ok,21.2384039592,10
VRPBL,774,ok,18.6666215788,10
VRPBL,775,ok,20.5750941086,10
VRPBL,776,ok,21.3766322309,10
VRPBL,777,ok,19.2896201723,9
VRPBL,778,ok,20.6229412704,11
VRPBL,779,ok,18.7936157413,10
VRPBL,780,ok,23.4660777313,11
VRPBL,781,ok,21.1473518681,10
VRPBL,782,ok,23.2110706156,11
VRPBL,783,ok,21.4195783071,10
VRPBL,784,ok,20.4865336980,11
VRPBL,785,ok,22.2371793340,10
VRPBL,786,ok,19.4899474234,11
VRPBL,787,ok,21.1916171349,10
VRPBL,788,ok,18.3748432783,10
VRPBL,789,ok,18.7155278985,10
VRPBL,790,ok,18.3922642379,9
VRPBL,791,ok,21.7426532284,11
VRPBL,792,ok,22.2331746370,10
VRPBL,793,ok,22.4864616733,12
VRPBL,794,ok,19.7827101994,11
VRPBL,795,ok,21.3508550639,11
VRPBL,796,ok,18.2476014003,12
VRPBL,797,ok,17.7226460608,10
VRPBL,798,ok,18.9914548928,11
VRPBL,799,ok,21.0675222155,10
VRPBL,800,ok,20.0715934835,10
VRPBL,801,ok,21.3761718649,11
VRPBL,802,ok,18.8192745866,13
VRPBL,803,ok,19.3784739156,10
VRPBL,804,ok,24.5460270920,11
VRPBL,805,ok,20.9741706906,10
VRPBL,806,ok,18.1878955724,11
VRPBL,807,ok,19.8712310551,12
VRPBL,808,ok,18.2945042557,11
VRPBL,809,ok,22.9223676695,11
VRPBL,810,ok,18.3154080586,9
VRPBL,811,ok,21.3424836192,10
VRPBL,812,ok,18.3386522060,10
VRPBL,813,ok,19.7262575700,10
VRPBL,814,ok,21.0393240431,10
VRPBL,815,ok,20.9745690245,10
VRPBL,816,ok,18.1103472962,12
VRPBL,817,ok,20.2192389954,10
VRPBL,818,ok,24.9046281292,11
VRPBL,819,ok,21.2666393601,10
VRPBL,820,ok,21.7370105810,10
VRPBL,821,ok,19.2233864379,10
VRPBL,822,ok,21.0247535706,9
VRPBL,823,ok,20.9262476043,10
VRPBL,824,ok,18.6745158854,11
VRPBL,825,ok,21.3314205536,10
VRPBL,826,ok,21.2708921361,10
VRPBL,827,ok,20.2900759398,9
VRPBL,828,ok,22.8797224175,11
VRPBL,829,ok,18.0309284206,11
VRPBL,830,ok,20.7885398605,10
VRPBL,831,ok,28.5712278842,12
VRPBL,832,ok,19.5488722290,9
VRPBL,833,ok,18.9072735606,10
VRPBL,834,ok,17.6462537634,10
VRPBL,835,ok,21.6985900852,10
VRPBL,836,ok,17.2584464466,11
VRPBL,837,ok,22.4168932135,11
VRPBL,838,ok,21.7175598698,10
VRPBL,839,ok,17.6784553268,12
VRPBL,840,ok,18.0071995362,10
VRPBL,841,ok,18.4705086774,10
VRPBL,842,ok,22.3231074050,11
VRPBL,843,ok,18.0741137239,10
VRPBL,844,ok,18.0911297507,11
VRPBL,845,ok,22.7887401648,10
VRPBL,846,ok,20.8096753816,10
VRPBL,847,ok,20.1392763328,10
VRPBL,848,ok,19.4654223981,11
VRPBL,849,ok,23.5059309512,10
VRPBL,850,ok,20.6552743063,10
VRPBL,851,ok,19.5382924999,11
VRPBL,852,ok,18.5291231366,10
VRPBL,853,ok,20.1977513950,9
VRPBL,854,ok,17.2505847878,11
VRPBL,855,ok,22.3140485502,11
VRPBL,856,ok,19.4437220687,10
VRPBL,857,ok,18.0515046587,10
VRPBL,858,ok,22.0340021186,10
VRPBL,859,ok,21.8325984389,11
VRPBL,860,ok,20.8241743972,11
VRPBL,861,ok,18.4315588531,10
VRPBL,862,ok,18.1055786394,10
VRPBL,863,ok,17.8049757373,10
VRPBL,864,ok,19.2712946614,10
VRPBL,865,ok,19.0466161992,10
VRPBL,866,ok,18.4622321246,11
VRPBL,867,ok,17.9786351278,11
VRPBL,868,ok,20.0686735617,10
VRPBL,869,ok,19.0022969975,9
VRPBL,870,ok,21.3766396984,10
VRPBL,871,ok,21.6787805218,11
VRPBL,872,ok,25.1650803286,11
VRPBL,873,ok,21.3586930858,11
VRPBL,874,ok,21.5512428080,10
VRPBL,875,ok,19.1857120885,10
VRPBL,876,ok,17.2417223763,9
VRPBL,877,ok,22.0384108140,10
VRPBL,878,ok,20.4467275841,12
VRPBL,879,ok,20.3773049814,10
VRPBL,880,ok,20.8202306117,10
VRPBL,881,ok,18.2376640911,11
VRPBL,882,ok,20.2048258299,10
VRPBL,883,ok,19.7685248517,10
VRPBL,884,ok,18.0597037929,11
VRPBL,885,ok,26.5676208923,11
VRPBL,886,ok,23.2795261884,11
VRPBL,887,ok,18.9998198899,11
VRPBL,888,ok,20.1219693544,11
VRPBL,889,ok,19.9638962399,10
VRPBL,890,ok,22.7693072627,10
VRPBL,891,ok,21.6429869953,10
VRPBL,892,ok,20.4141151604,11
VRPBL,893,ok,23.9328186379,11
VRPBL,894,ok,27.3756051578,11
VRPBL,895,ok,18.3538337215,10
VRPBL,896,ok,19.7770955748,9
VRPBL,897,ok,22.4279911426,10
VRPBL,898,ok,22.0934766329,11
VRPBL,899,ok,17.8601647057,10
VRPBL,900,ok,20.3968444888,10
VRPBL,901,ok,19.7559556732,10
VRPBL,902,ok,19.3767444973,10
VRPBL,903,ok,19.0480552893,10
VRPBL,904,ok,16.7818204737,10
VRPBL,905,ok,21.3335077116,9
VRPBL,906,ok,21.6432927753,11
VRPBL,907,ok,17.0508986725,10
VRPBL,908,ok,18.8635835100,10
VRPBL,909,ok,23.8992028590,11
VRPBL,910,ok,18.9552645299,11
VRPBL,911,ok,18.4677597762,10
VRPBL,912,ok,19.9991558592,11
VRPBL,913,ok,19.6781908975,10
VRPBL,914,ok,16.3748276421,10
VRPBL,915,ok,20.1637317000,9
VRPBL,916,ok,18.0866932898,11
VRPBL,917,ok,18.2481132352,11
VRPBL,918,ok,21.0978903030,9
VRPBL,919,ok,17.1696164565,11
VRPBL,920,ok,19.8274722516,9
VRPBL,921,ok,19.4612460518,10
VRPBL,922,ok,21.3745335264,10
VRPBL,923,ok,21.0351830296,10
VRPBL,924,ok,20.0517660204,10
VRPBL,925,ok,18.5121224299,11
VRPBL,926,ok,18.7313695783,11
VRPBL,927,ok,21.7413246158,10
VRPBL,928,ok,18.0214435759,10
VRPBL,929,ok,16.5567253570,8
VRPBL,930,ok,20.2858350859,11
VRPBL,931,ok,18.0885857890,11
VRPBL,932,ok,20.6693032252,10
VRPBL,933,ok,19.0915911986,10
VRPBL,934,ok,21.1859051949,11
VRPBL,935,ok,19.3472086388,11
VRPBL,936,ok,21.6684220182,10
VRPBL,937,ok,17.2752309403,11
VRPBL,938,ok,18.1570416645,11
VRPBL,939,ok,19.4207630536,10
VRPBL,940,ok,21.7084305778,10
VRPBL,941,ok,16.5211522705,10
VRPBL,942,ok,19.8457136328,9
VRPBL,943,ok,19.6769708705,11
VRPBL,944,ok,25.5062480785,11
VRPBL,945,ok,20.1829631099,10
VRPBL,946,ok,18.7955089721,10
VRPBL,947,ok,23.9057018463,11
VRPBL,948,ok,21.7119730653,11
VRPBL,949,ok,18.6015145003,11
VRPBL,950,ok,22.5752441280,10
VRPBL,951,ok,24.9027729842,11
VRPBL,952,ok,23.3694753465,11
VRPBL,953,ok,21.2052600234,10
VRPBL,954,ok,16.8948032462,10
VRPBL,955,ok,20.9848674225,9
VRPBL,956,ok,18.1960796637,9
VRPBL,957,ok,17.8156470030,10
VRPBL,958,ok,18.4850297657,10
VRPBL,959,ok,19.9579830534,10
VRPBL,960,ok,17.6376964926,9
VRPBL,961,ok,18.4116211397,12
VRPBL,962,ok,20.6404506516,12
VRPBL,963,ok,19.1507557969,10
VRPBL,964,ok,22.7046515774,10
VRPBL,965,ok,19.6167723892,11
VRPBL,966,ok,20.1840046138,11
VRPBL,967,ok,16.9636910516,10
VRPBL,968,ok,21.1360496711,10
VRPBL,969,ok,23.7581049535,10
VRPBL,970,ok,16.9322088472,10
VRPBL,971,ok,22.7309351722,10
VRPBL,972,ok,23.4967623042,10
VRPBL,973,ok,22.6730185267,10
VRPBL,974,ok,18.7112765178,10
VRPBL,975,ok,18.8081708090,10
VRPBL,976,ok,20.1715064520,11
VRPBL,977,ok,17.4925027785,11
VRPBL,978,ok,18.7646469528,11
VRPBL,979,ok,21.9452963400,11
VRPBL,980,ok,17.7304442988,11
VRPBL,981,ok,19.7194430627,10
VRPBL,982,ok,19.4158534565,10
VRPBL,983,ok,23.0249813788,11
VRPBL,984,ok,21.0879372954,11
VRPBL,985,ok,17.9600751438,10
VRPBL,986,ok,18.8763821383,11
VRPBL,987,ok,21.5610780489,10
VRPBL,988,ok,24.2087748518,11
VRPBL,989,ok,20.5790660209,10
VRPBL,990,ok,17.5912145065,10
VRPBL,991,ok,19.9918125500,10
VRPBL,992,ok,20.4406207374,10
VRPBL,993,ok,20.8571844156,10
VRPBL,994,ok,21.9501687199,9
VRPBL,995,ok,17.7017554236,9
VRPBL,996,ok,19.6808337457,10
VRPBL,997,ok,17.4377354527,10
VRPBL,998,ok,23.2243320617,11
VRPBL,999,ok,20.5486439903,10
VRPBTW,0,no_feasible_candidate,,
VRPBTW,1,no_feasible_candidate,,
VRPBTW,2,no_feasible_candidate,,
VRPBTW,3,no_feasible_candidate,,
VRPBTW,4,no_feasible_candidate,,
VRPBTW,5,no_feasible_candidate,,
VRPBTW,6,no_feasible_candidate,,
VRPBTW,7,no_feasible_candidate,,
VRPBTW,8,no_feasible_candidate,,
VRPBTW,9,no_feasible_candidate,,
VRPBTW,10,no_feasible_candidate,,
VRPBTW,11,no_feasible_candidate,,
VRPBTW,12,no_feasible_candidate,,
VRPBTW,13,no_feasible_candidate,,
VRPBTW,14,no_feasible_candidate,,
VRPBTW,15,no_feasible_candidate,,
VRPBTW,16,no_feasible_candidate,,
VRPBTW,17,no_feasible_candidate,,
VRPBTW,18,no_feasible_candidate,,
